OrderId,CustomerId,Amount,OrderDate
ORD-003062,C1063,210,2024-09-18
ORD-003063,C1064,275,2024-09-19
ORD-003064,C1065,350,2024-09-20
ORD-003065,C1066,499.99,2024-09-21
ORD-003066,C1067,15.99,2024-09-22
ORD-003067,C1068,25,2024-09-23
ORD-003068,C1069,33.5,2024-09-24
ORD-003069,C1070,45.99,2024-09-25
ORD-003070,C1071,59,2024-09-26
ORD-003071,C1072,75.25,2024-09-27
ORD-003072,C1073,99.5,2024-09-28
ORD-003073,C1074,120,2024-09-29
ORD-003074,C1075,150,2024-09-30
ORD-003075,C1076,185,2024-10-01
ORD-003076,C1077,210,2024-10-02
ORD-003077,C1078,275,2024-10-03
ORD-003078,C1079,350,2024-10-04
ORD-003079,C1080,499.99,2024-10-05
ORD-003080,C1081,15.99,2024-10-06
ORD-003081,C1082,25,2024-10-07
ORD-003082,C1083,33.5,2024-10-08
ORD-003083,C1084,45.99,2024-10-09
ORD-003084,C1085,59,2024-10-10
ORD-003085,C1086,75.25,2024-10-11
ORD-003086,C1087,99.5,2024-10-12
ORD-003087,C1088,120,2024-10-13
ORD-003088,C1089,150,2024-10-14
ORD-003089,C1090,185,2024-10-15
ORD-003090,C1091,210,2024-10-16
ORD-003091,C1092,275,2024-10-17
ORD-003092,C1093,350,2024-10-18
ORD-003093,C1094,499.99,2024-10-19
ORD-003094,C1095,15.99,2024-10-20
ORD-003095,C1096,25,2024-10-21
ORD-003096,C1097,33.5,2024-10-22
ORD-003097,C1098,45.99,2024-10-23
ORD-003098,C1099,59,2024-10-24
ORD-003099,C1100,75.25,2024-10-25
ORD-003100,C1101,99.5,2024-10-26
ORD-003101,C1102,120,2024-10-27
ORD-003102,C1103,150,2024-10-28
ORD-003103,C1104,185,2024-10-29
ORD-003104,C1105,210,2024-10-30
ORD-003105,C1106,275,2024-10-31
ORD-003106,C1107,350,2024-11-01
ORD-003107,C1108,499.99,2024-11-02
ORD-003108,C1109,15.99,2024-11-04
ORD-003109,C1110,25,2024-11-05
ORD-003110,C1111,33.5,2024-11-06
ORD-003111,C1112,45.99,2024-11-07
ORD-003112,C1113,59,2024-11-08
ORD-003113,C1114,75.25,2024-11-09
ORD-003114,C1115,99.5,2024-11-10
ORD-003115,C1116,120,2024-11-11
ORD-003116,C1117,150,2024-11-12
ORD-003117,C1118,185,2024-11-13
ORD-003118,C1119,210,2024-11-14
ORD-003119,C1120,275,2024-11-15
ORD-003120,C1121,350,2024-11-16
ORD-003121,C1122,499.99,2024-11-17
ORD-003122,C1123,15.99,2024-11-18
ORD-003123,C1124,25,2024-11-19
ORD-003124,C1125,33.5,2024-11-20
ORD-003125,C1126,45.99,2024-11-21
ORD-003126,C1127,59,2024-11-22
ORD-003127,C1128,75.25,2024-11-23
ORD-003128,C1129,99.5,2024-11-24
ORD-003129,C1130,120,2024-11-25
ORD-003130,C1131,150,2024-11-26
ORD-003131,C1132,185,2024-11-27
ORD-003132,C1133,210,2024-11-28
ORD-003133,C1134,275,2024-11-29
ORD-003134,C1135,350,2024-11-30
ORD-003135,C1136,499.99,2024-12-01
ORD-003136,C1137,15.99,2024-12-02
ORD-003137,C1138,25,2024-12-03
ORD-003138,C1139,33.5,2024-12-04
ORD-003139,C1140,45.99,2024-12-05
ORD-003140,C1141,59,2024-12-06
ORD-003141,C1142,75.25,2024-12-07
ORD-003142,C1143,99.5,2024-12-08
ORD-003143,C1144,120,2024-12-09
ORD-003144,C1145,150,2024-12-10
ORD-003145,C1146,185,2024-12-11
ORD-003146,C1147,210,2024-12-12
ORD-003147,C1148,275,2024-12-13
ORD-003148,C1149,350,2024-12-14
ORD-003149,C1150,499.99,2024-12-15
ORD-003150,C1151,15.99,2024-12-16
ORD-003151,C1152,25,2024-12-17
ORD-003152,C1153,33.5,2024-12-18
ORD-003153,C1154,45.99,2024-12-19
ORD-003154,C1155,59,2024-12-20
ORD-003155,C1156,75.25,2024-12-21
ORD-003156,C1157,99.5,2024-12-22
ORD-003157,C1158,120,2024-12-23
ORD-003158,C1159,150,2024-12-24
ORD-003159,C1160,185,2024-12-25
ORD-003160,C1161,210,2024-12-26
ORD-003161,C1162,275,2024-12-27
ORD-003162,C1163,350,2024-12-28
ORD-003163,C1164,499.99,2024-12-29
ORD-003164,C1165,15.99,2024-12-30
ORD-003165,C1166,25,2024-12-31
ORD-003166,C1167,33.5,2025-01-01
ORD-003167,C1168,45.99,2025-01-02
ORD-003168,C1169,59,2025-01-03
ORD-003169,C1170,75.25,2025-01-04
ORD-003170,C1171,99.5,2025-01-05
ORD-003171,C1172,120,2025-01-06
ORD-003172,C1173,150,2025-01-07
ORD-003173,C1174,185,2025-01-08
ORD-003174,C1175,210,2025-01-09
ORD-003175,C1176,275,2025-01-10
ORD-003176,C1177,350,2025-01-11
ORD-003177,C1178,499.99,2025-01-12
ORD-003178,C1179,15.99,2025-01-13
ORD-003179,C1180,25,2025-01-14
ORD-003180,C1181,33.5,2025-01-15
ORD-003181,C1182,45.99,2025-01-16
ORD-003182,C1183,59,2025-01-17
ORD-003183,C1184,75.25,2025-01-18
ORD-003184,C1185,99.5,2025-01-19
ORD-003185,C1186,120,2025-01-20
ORD-003186,C1187,150,2025-01-21
ORD-003187,C1188,185,2025-01-22
ORD-003188,C1189,210,2025-01-23
ORD-003189,C1190,275,2025-01-24
ORD-003190,C1191,350,2025-01-25
ORD-003191,C1192,499.99,2025-01-26
ORD-003192,C1193,15.99,2025-01-27
ORD-003193,C1194,25,2025-01-28
ORD-003194,C1195,33.5,2025-01-29
ORD-003195,C1196,45.99,2025-01-30
ORD-003196,C1197,59,2025-01-31
ORD-003197,C1198,75.25,2025-02-01
ORD-003198,C1199,99.5,2025-02-02
ORD-003199,C1200,120,2025-02-03
ORD-003200,C1201,150,2024-01-01
ORD-003201,C1202,185,2024-01-02
ORD-003202,C1203,210,2024-01-03
ORD-003203,C1204,275,2024-01-04
ORD-003204,C1205,350,2024-01-05
ORD-003205,C1206,499.99,2024-01-06
ORD-003206,C1207,15.99,2024-01-07
ORD-003207,C1208,25,2024-01-08
ORD-003208,C1209,33.5,2024-01-09
ORD-003209,C1210,45.99,2024-01-10
ORD-003210,C1211,59,2024-01-11
ORD-003211,C1212,75.25,2024-01-12
ORD-003212,C1213,99.5,2024-01-13
ORD-003213,C1214,120,2024-01-14
ORD-003214,C1215,150,2024-01-15
ORD-003215,C1216,185,2024-01-16
ORD-003216,C1217,210,2024-01-17
ORD-003217,C1218,275,2024-01-18
ORD-003218,C1219,350,2024-01-19
ORD-003219,C1220,499.99,2024-01-20
ORD-003220,C1221,15.99,2024-01-21
ORD-003221,C1222,25,2024-01-22
ORD-003222,C1223,33.5,2024-01-23
ORD-003223,C1224,45.99,2024-01-24
ORD-003224,C1225,59,2024-01-25
ORD-003225,C1226,75.25,2024-01-26
ORD-003226,C1227,99.5,2024-01-27
ORD-003227,C1228,120,2024-01-28
ORD-003228,C1229,150,2024-01-29
ORD-003229,C1230,185,2024-01-30
ORD-003230,C1231,210,2024-01-31
ORD-003231,C1232,275,2024-02-01
ORD-003232,C1233,350,2024-02-02
ORD-003233,C1234,499.99,2024-02-03
ORD-003234,C1235,15.99,2024-02-04
ORD-003235,C1236,25,2024-02-05
ORD-003236,C1237,33.5,2024-02-06
ORD-003237,C1238,45.99,2024-02-07
ORD-003238,C1239,59,2024-02-08
ORD-003239,C1240,75.25,2024-02-09
ORD-003240,C1241,99.5,2024-02-10
ORD-003241,C1242,120,2024-02-11
ORD-003242,C1243,150,2024-02-12
ORD-003243,C1244,185,2024-02-13
ORD-003244,C1245,210,2024-02-14
ORD-003245,C1246,275,2024-02-15
ORD-003246,C1247,350,2024-02-16
ORD-003247,C1248,499.99,2024-02-17
ORD-003248,C1249,15.99,2024-02-18
ORD-003249,C1250,25,2024-02-19
ORD-003250,C1251,33.5,2024-02-20
ORD-003251,C1252,45.99,2024-02-21
ORD-003252,C1253,59,2024-02-22
ORD-003253,C1254,75.25,2024-02-23
ORD-003254,C1255,99.5,2024-02-24
ORD-003255,C1256,120,2024-02-25
ORD-003256,C1257,150,2024-02-26
ORD-003257,C1258,185,2024-02-27
ORD-003258,C1259,210,2024-02-28
ORD-003259,C1260,275,2024-02-29
ORD-003260,C1261,350,2024-03-01
ORD-003261,C1262,499.99,2024-03-02
ORD-003262,C1263,15.99,2024-03-03
ORD-003263,C1264,25,2024-03-04
ORD-003264,C1265,33.5,2024-03-05
ORD-003265,C1266,45.99,2024-03-06
ORD-003266,C1267,59,2024-03-07
ORD-003267,C1268,75.25,2024-03-08
ORD-003268,C1269,99.5,2024-03-09
ORD-003269,C1270,120,2024-03-10
ORD-003270,C1271,150,2024-03-10
ORD-003271,C1272,185,2024-03-11
ORD-003272,C1273,210,2024-03-12
ORD-003273,C1274,275,2024-03-13
ORD-003274,C1275,350,2024-03-14
ORD-003275,C1276,499.99,2024-03-15
ORD-003276,C1277,15.99,2024-03-16
ORD-003277,C1278,25,2024-03-17
ORD-003278,C1279,33.5,2024-03-18
ORD-003279,C1280,45.99,2024-03-19
ORD-003280,C1281,59,2024-03-20
ORD-003281,C1282,75.25,2024-03-21
ORD-003282,C1283,99.5,2024-03-22
ORD-003283,C1284,120,2024-03-23
ORD-003284,C1285,150,2024-03-24
ORD-003285,C1286,185,2024-03-25
ORD-003286,C1287,210,2024-03-26
ORD-003287,C1288,275,2024-03-27
ORD-003288,C1289,350,2024-03-28
ORD-003289,C1290,499.99,2024-03-29
ORD-003290,C1291,15.99,2024-03-30
ORD-003291,C1292,25,2024-03-31
ORD-003292,C1293,33.5,2024-04-01
ORD-003293,C1294,45.99,2024-04-02
ORD-003294,C1295,59,2024-04-03
ORD-003295,C1296,75.25,2024-04-04
ORD-003296,C1297,99.5,2024-04-05
ORD-003297,C1298,120,2024-04-06
ORD-003298,C1299,150,2024-04-07
ORD-003299,C1300,185,2024-04-08
ORD-003300,C1301,210,2024-04-09
ORD-003301,C1302,275,2024-04-10
ORD-003302,C1303,350,2024-04-11
ORD-003303,C1304,499.99,2024-04-12
ORD-003304,C1305,15.99,2024-04-13
ORD-003305,C1306,25,2024-04-14
ORD-003306,C1307,33.5,2024-04-15
ORD-003307,C1308,45.99,2024-04-16
ORD-003308,C1309,59,2024-04-17
ORD-003309,C1310,75.25,2024-04-18
ORD-003310,C1311,99.5,2024-04-19
ORD-003311,C1312,120,2024-04-20
ORD-003312,C1313,150,2024-04-21
ORD-003313,C1314,185,2024-04-22
ORD-003314,C1315,210,2024-04-23
ORD-003315,C1316,275,2024-04-24
ORD-003316,C1317,350,2024-04-25
ORD-003317,C1318,499.99,2024-04-26
ORD-003318,C1319,15.99,2024-04-27
ORD-003319,C1320,25,2024-04-28
ORD-003320,C1321,33.5,2024-04-29
ORD-003321,C1322,45.99,2024-04-30
ORD-003322,C1323,59,2024-05-01
ORD-003323,C1324,75.25,2024-05-02
ORD-003324,C1325,99.5,2024-05-03
ORD-003325,C1326,120,2024-05-04
ORD-003326,C1327,150,2024-05-05
ORD-003327,C1328,185,2024-05-06
ORD-003328,C1329,210,2024-05-07
ORD-003329,C1330,275,2024-05-08
ORD-003330,C1331,350,2024-05-09
ORD-003331,C1332,499.99,2024-05-10
ORD-003332,C1333,15.99,2024-05-11
ORD-003333,C1334,25,2024-05-12
ORD-003334,C1335,33.5,2024-05-13
ORD-003335,C1336,45.99,2024-05-14
ORD-003336,C1337,59,2024-05-15
ORD-003337,C1338,75.25,2024-05-16
ORD-003338,C1339,99.5,2024-05-17
ORD-003339,C1340,120,2024-05-18
ORD-003340,C1341,150,2024-05-19
ORD-003341,C1342,185,2024-05-20
ORD-003342,C1343,210,2024-05-21
ORD-003343,C1344,275,2024-05-22
ORD-003344,C1345,350,2024-05-23
ORD-003345,C1346,499.99,2024-05-24
ORD-003346,C1347,15.99,2024-05-25
ORD-003347,C1348,25,2024-05-26
ORD-003348,C1349,33.5,2024-05-27
ORD-003349,C1350,45.99,2024-05-28
ORD-003350,C1351,59,2024-05-29
ORD-003351,C1352,75.25,2024-05-30
ORD-003352,C1353,99.5,2024-05-31
ORD-003353,C1354,120,2024-06-01
ORD-003354,C1355,150,2024-06-02
ORD-003355,C1356,185,2024-06-03
ORD-003356,C1357,210,2024-06-04
ORD-003357,C1358,275,2024-06-05
ORD-003358,C1359,350,2024-06-06
ORD-003359,C1360,499.99,2024-06-07
ORD-003360,C1361,15.99,2024-06-08
ORD-003361,C1362,25,2024-06-09
ORD-003362,C1363,33.5,2024-06-10
ORD-003363,C1364,45.99,2024-06-11
ORD-003364,C1365,59,2024-06-12
ORD-003365,C1366,75.25,2024-06-13
ORD-003366,C1367,99.5,2024-06-14
ORD-003367,C1368,120,2024-06-15
ORD-003368,C1369,150,2024-06-16
ORD-003369,C1370,185,2024-06-17
ORD-003370,C1371,210,2024-06-18
ORD-003371,C1372,275,2024-06-19
ORD-003372,C1373,350,2024-06-20
ORD-003373,C1374,499.99,2024-06-21
ORD-003374,C1375,15.99,2024-06-22
ORD-003375,C1376,25,2024-06-23
ORD-003376,C1377,33.5,2024-06-24
ORD-003377,C1378,45.99,2024-06-25
ORD-003378,C1379,59,2024-06-26
ORD-003379,C1380,75.25,2024-06-27
ORD-003380,C1381,99.5,2024-06-28
ORD-003381,C1382,120,2024-06-29
ORD-003382,C1383,150,2024-06-30
ORD-003383,C1384,185,2024-07-01
ORD-003384,C1385,210,2024-07-02
ORD-003385,C1386,275,2024-07-03
ORD-003386,C1387,350,2024-07-04
ORD-003387,C1388,499.99,2024-07-05
ORD-003388,C1389,15.99,2024-07-06
ORD-003389,C1390,25,2024-07-07
ORD-003390,C1391,33.5,2024-07-08
ORD-003391,C1392,45.99,2024-07-09
ORD-003392,C1393,59,2024-07-10
ORD-003393,C1394,75.25,2024-07-11
ORD-003394,C1395,99.5,2024-07-12
ORD-003395,C1396,120,2024-07-13
ORD-003396,C1397,150,2024-07-14
ORD-003397,C1398,185,2024-07-15
ORD-003398,C1399,210,2024-07-16
ORD-003399,C1400,275,2024-07-17
ORD-003400,C1401,350,2024-07-18
ORD-003401,C1402,499.99,2024-07-19
ORD-003402,C1403,15.99,2024-07-20
ORD-003403,C1404,25,2024-07-21
ORD-003404,C1405,33.5,2024-07-22
ORD-003405,C1406,45.99,2024-07-23
ORD-003406,C1407,59,2024-07-24
ORD-003407,C1408,75.25,2024-07-25
ORD-003408,C1409,99.5,2024-07-26
ORD-003409,C1410,120,2024-07-27
ORD-003410,C1411,150,2024-07-28
ORD-003411,C1412,185,2024-07-29
ORD-003412,C1413,210,2024-07-30
ORD-003413,C1414,275,2024-07-31
ORD-003414,C1415,350,2024-08-01
ORD-003415,C1416,499.99,2024-08-02
ORD-003416,C1417,15.99,2024-08-03
ORD-003417,C1418,25,2024-08-04
ORD-003418,C1419,33.5,2024-08-05
ORD-003419,C1420,45.99,2024-08-06
ORD-003420,C1421,59,2024-08-07
ORD-003421,C1422,75.25,2024-08-08
ORD-003422,C1423,99.5,2024-08-09
ORD-003423,C1424,120,2024-08-10
ORD-003424,C1425,150,2024-08-11
ORD-003425,C1426,185,2024-08-12
ORD-003426,C1427,210,2024-08-13
ORD-003427,C1428,275,2024-08-14
ORD-003428,C1429,350,2024-08-15
ORD-003429,C1430,499.99,2024-08-16
ORD-003430,C1431,15.99,2024-08-17
ORD-003431,C1432,25,2024-08-18
ORD-003432,C1433,33.5,2024-08-19
ORD-003433,C1434,45.99,2024-08-20
ORD-003434,C1435,59,2024-08-21
ORD-003435,C1436,75.25,2024-08-22
ORD-003436,C1437,99.5,2024-08-23
ORD-003437,C1438,120,2024-08-24
ORD-003438,C1439,150,2024-08-25
ORD-003439,C1440,185,2024-08-26
ORD-003440,C1441,210,2024-08-27
ORD-003441,C1442,275,2024-08-28
ORD-003442,C1443,350,2024-08-29
ORD-003443,C1444,499.99,2024-08-30
ORD-003444,C1445,15.99,2024-08-31
ORD-003445,C1446,25,2024-09-01
ORD-003446,C1447,33.5,2024-09-02
ORD-003447,C1448,45.99,2024-09-03
ORD-003448,C1449,59,2024-09-04
ORD-003449,C1450,75.25,2024-09-05
ORD-003450,C1451,99.5,2024-09-06
ORD-003451,C1452,120,2024-09-07
ORD-003452,C1453,150,2024-09-08
ORD-003453,C1454,185,2024-09-09
ORD-003454,C1455,210,2024-09-10
ORD-003455,C1456,275,2024-09-11
ORD-003456,C1457,350,2024-09-12
ORD-003457,C1458,499.99,2024-09-13
ORD-003458,C1459,15.99,2024-09-14
ORD-003459,C1460,25,2024-09-15
ORD-003460,C1461,33.5,2024-09-16
ORD-003461,C1462,45.99,2024-09-17
ORD-003462,C1463,59,2024-09-18
ORD-003463,C1464,75.25,2024-09-19
ORD-003464,C1465,99.5,2024-09-20
ORD-003465,C1466,120,2024-09-21
ORD-003466,C1467,150,2024-09-22
ORD-003467,C1468,185,2024-09-23
ORD-003468,C1469,210,2024-09-24
ORD-003469,C1470,275,2024-09-25
ORD-003470,C1471,350,2024-09-26
ORD-003471,C1472,499.99,2024-09-27
ORD-003472,C1473,15.99,2024-09-28
ORD-003473,C1474,25,2024-09-29
ORD-003474,C1475,33.5,2024-09-30
ORD-003475,C1476,45.99,2024-10-01
ORD-003476,C1477,59,2024-10-02
ORD-003477,C1478,75.25,2024-10-03
ORD-003478,C1479,99.5,2024-10-04
ORD-003479,C1480,120,2024-10-05
ORD-003480,C1481,150,2024-10-06
ORD-003481,C1482,185,2024-10-07
ORD-003482,C1483,210,2024-10-08
ORD-003483,C1484,275,2024-10-09
ORD-003484,C1485,350,2024-10-10
ORD-003485,C1486,499.99,2024-10-11
ORD-003486,C1487,15.99,2024-10-12
ORD-003487,C1488,25,2024-10-13
ORD-003488,C1489,33.5,2024-10-14
ORD-003489,C1490,45.99,2024-10-15
ORD-003490,C1491,59,2024-10-16
ORD-003491,C1492,75.25,2024-10-17
ORD-003492,C1493,99.5,2024-10-18
ORD-003493,C1494,120,2024-10-19
ORD-003494,C1495,150,2024-10-20
ORD-003495,C1496,185,2024-10-21
ORD-003496,C1497,210,2024-10-22
ORD-003497,C1498,275,2024-10-23
ORD-003498,C1499,350,2024-10-24
ORD-003499,C1500,499.99,2024-10-25
ORD-003500,C1501,15.99,2024-10-26
ORD-003501,C1502,25,2024-10-27
ORD-003502,C1503,33.5,2024-10-28
ORD-003503,C1504,45.99,2024-10-29
ORD-003504,C1505,59,2024-10-30
ORD-003505,C1506,75.25,2024-10-31
ORD-003506,C1507,99.5,2024-11-01
ORD-003507,C1508,120,2024-11-02
ORD-003508,C1509,150,2024-11-04
ORD-003509,C1510,185,2024-11-05
ORD-003510,C1511,210,2024-11-06
ORD-003511,C1512,275,2024-11-07
ORD-003512,C1513,350,2024-11-08
ORD-003513,C1514,499.99,2024-11-09
ORD-003514,C1515,15.99,2024-11-10
ORD-003515,C1516,25,2024-11-11
ORD-003516,C1517,33.5,2024-11-12
ORD-003517,C1518,45.99,2024-11-13
ORD-003518,C1519,59,2024-11-14
ORD-003519,C1520,75.25,2024-11-15
ORD-003520,C1521,99.5,2024-11-16
ORD-003521,C1522,120,2024-11-17
ORD-003522,C1523,150,2024-11-18
ORD-003523,C1524,185,2024-11-19
ORD-003524,C1525,210,2024-11-20
ORD-003525,C1526,275,2024-11-21
ORD-003526,C1527,350,2024-11-22
ORD-003527,C1528,499.99,2024-11-23
ORD-003528,C1529,15.99,2024-11-24
ORD-003529,C1530,25,2024-11-25
ORD-003530,C1531,33.5,2024-11-26
ORD-003531,C1532,45.99,2024-11-27
ORD-003532,C1533,59,2024-11-28
ORD-003533,C1534,75.25,2024-11-29
ORD-003534,C1535,99.5,2024-11-30
ORD-003535,C1536,120,2024-12-01
ORD-003536,C1537,150,2024-12-02
ORD-003537,C1538,185,2024-12-03
ORD-003538,C1539,210,2024-12-04
ORD-003539,C1540,275,2024-12-05
ORD-003540,C1541,350,2024-12-06
ORD-003541,C1542,499.99,2024-12-07
ORD-003542,C1543,15.99,2024-12-08
ORD-003543,C1544,25,2024-12-09
ORD-003544,C1545,33.5,2024-12-10
ORD-003545,C1546,45.99,2024-12-11
ORD-003546,C1547,59,2024-12-12
ORD-003547,C1548,75.25,2024-12-13
ORD-003548,C1549,99.5,2024-12-14
ORD-003549,C1550,120,2024-12-15
ORD-003550,C1551,150,2024-12-16
ORD-003551,C1552,185,2024-12-17
ORD-003552,C1553,210,2024-12-18
ORD-003553,C1554,275,2024-12-19
ORD-003554,C1555,350,2024-12-20
ORD-003555,C1556,499.99,2024-12-21
ORD-003556,C1557,15.99,2024-12-22
ORD-003557,C1558,25,2024-12-23
ORD-003558,C1559,33.5,2024-12-24
ORD-003559,C1560,45.99,2024-12-25
ORD-003560,C1561,59,2024-12-26
ORD-003561,C1562,75.25,2024-12-27
ORD-003562,C1563,99.5,2024-12-28
ORD-003563,C1564,120,2024-12-29
ORD-003564,C1565,150,2024-12-30
ORD-003565,C1566,185,2024-12-31
ORD-003566,C1567,210,2025-01-01
ORD-003567,C1568,275,2025-01-02
ORD-003568,C1569,350,2025-01-03
ORD-003569,C1570,499.99,2025-01-04
ORD-003570,C1571,15.99,2025-01-05
ORD-003571,C1572,25,2025-01-06
ORD-003572,C1573,33.5,2025-01-07
ORD-003573,C1574,45.99,2025-01-08
ORD-003574,C1575,59,2025-01-09
ORD-003575,C1576,75.25,2025-01-10
ORD-003576,C1577,99.5,2025-01-11
ORD-003577,C1578,120,2025-01-12
ORD-003578,C1579,150,2025-01-13
ORD-003579,C1580,185,2025-01-14
ORD-003580,C1581,210,2025-01-15
ORD-003581,C1582,275,2025-01-16
ORD-003582,C1583,350,2025-01-17
ORD-003583,C1584,499.99,2025-01-18
ORD-003584,C1585,15.99,2025-01-19
ORD-003585,C1586,25,2025-01-20
ORD-003586,C1587,33.5,2025-01-21
ORD-003587,C1588,45.99,2025-01-22
ORD-003588,C1589,59,2025-01-23
ORD-003589,C1590,75.25,2025-01-24
ORD-003590,C1591,99.5,2025-01-25
ORD-003591,C1592,120,2025-01-26
ORD-003592,C1593,150,2025-01-27
ORD-003593,C1594,185,2025-01-28
ORD-003594,C1595,210,2025-01-29
ORD-003595,C1596,275,2025-01-30
ORD-003596,C1597,350,2025-01-31
ORD-003597,C1598,499.99,2025-02-01
ORD-003598,C1599,15.99,2025-02-02
ORD-003599,C1600,25,2025-02-03
ORD-003600,C1601,33.5,2024-01-01
ORD-003601,C1602,45.99,2024-01-02
ORD-003602,C1603,59,2024-01-03
ORD-003603,C1604,75.25,2024-01-04
ORD-003604,C1605,99.5,2024-01-05
ORD-003605,C1606,120,2024-01-06
ORD-003606,C1607,150,2024-01-07
ORD-003607,C1608,185,2024-01-08
ORD-003608,C1609,210,2024-01-09
ORD-003609,C1610,275,2024-01-10
ORD-003610,C1611,350,2024-01-11
ORD-003611,C1612,499.99,2024-01-12
ORD-003612,C1613,15.99,2024-01-13
ORD-003613,C1614,25,2024-01-14
ORD-003614,C1615,33.5,2024-01-15
ORD-003615,C1616,45.99,2024-01-16
ORD-003616,C1617,59,2024-01-17
ORD-003617,C1618,75.25,2024-01-18
ORD-003618,C1619,99.5,2024-01-19
ORD-003619,C1620,120,2024-01-20
ORD-003620,C1621,150,2024-01-21
ORD-003621,C1622,185,2024-01-22
ORD-003622,C1623,210,2024-01-23
ORD-003623,C1624,275,2024-01-24
ORD-003624,C1625,350,2024-01-25
ORD-003625,C1626,499.99,2024-01-26
ORD-003626,C1627,15.99,2024-01-27
ORD-003627,C1628,25,2024-01-28
ORD-003628,C1629,33.5,2024-01-29
ORD-003629,C1630,45.99,2024-01-30
ORD-003630,C1631,59,2024-01-31
ORD-003631,C1632,75.25,2024-02-01
ORD-003632,C1633,99.5,2024-02-02
ORD-003633,C1634,120,2024-02-03
ORD-003634,C1635,150,2024-02-04
ORD-003635,C1636,185,2024-02-05
ORD-003636,C1637,210,2024-02-06
ORD-003637,C1638,275,2024-02-07
ORD-003638,C1639,350,2024-02-08
ORD-003639,C1640,499.99,2024-02-09
ORD-003640,C1641,15.99,2024-02-10
ORD-003641,C1642,25,2024-02-11
ORD-003642,C1643,33.5,2024-02-12
ORD-003643,C1644,45.99,2024-02-13
ORD-003644,C1645,59,2024-02-14
ORD-003645,C1646,75.25,2024-02-15
ORD-003646,C1647,99.5,2024-02-16
ORD-003647,C1648,120,2024-02-17
ORD-003648,C1649,150,2024-02-18
ORD-003649,C1650,185,2024-02-19
ORD-003650,C1651,210,2024-02-20
ORD-003651,C1652,275,2024-02-21
ORD-003652,C1653,350,2024-02-22
ORD-003653,C1654,499.99,2024-02-23
ORD-003654,C1655,15.99,2024-02-24
ORD-003655,C1656,25,2024-02-25
ORD-003656,C1657,33.5,2024-02-26
ORD-003657,C1658,45.99,2024-02-27
ORD-003658,C1659,59,2024-02-28
ORD-003659,C1660,75.25,2024-02-29
ORD-003660,C1661,99.5,2024-03-01
ORD-003661,C1662,120,2024-03-02
ORD-003662,C1663,150,2024-03-03
ORD-003663,C1664,185,2024-03-04
ORD-003664,C1665,210,2024-03-05
ORD-003665,C1666,275,2024-03-06
ORD-003666,C1667,350,2024-03-07
ORD-003667,C1668,499.99,2024-03-08
ORD-003668,C1669,15.99,2024-03-09
ORD-003669,C1670,25,2024-03-10
ORD-003670,C1671,33.5,2024-03-10
ORD-003671,C1672,45.99,2024-03-11
ORD-003672,C1673,59,2024-03-12
ORD-003673,C1674,75.25,2024-03-13
ORD-003674,C1675,99.5,2024-03-14
ORD-003675,C1676,120,2024-03-15
ORD-003676,C1677,150,2024-03-16
ORD-003677,C1678,185,2024-03-17
ORD-003678,C1679,210,2024-03-18
ORD-003679,C1680,275,2024-03-19
ORD-003680,C1681,350,2024-03-20
ORD-003681,C1682,499.99,2024-03-21
ORD-003682,C1683,15.99,2024-03-22
ORD-003683,C1684,25,2024-03-23
ORD-003684,C1685,33.5,2024-03-24
ORD-003685,C1686,45.99,2024-03-25
ORD-003686,C1687,59,2024-03-26
ORD-003687,C1688,75.25,2024-03-27
ORD-003688,C1689,99.5,2024-03-28
ORD-003689,C1690,120,2024-03-29
ORD-003690,C1691,150,2024-03-30
ORD-003691,C1692,185,2024-03-31
ORD-003692,C1693,210,2024-04-01
ORD-003693,C1694,275,2024-04-02
ORD-003694,C1695,350,2024-04-03
ORD-003695,C1696,499.99,2024-04-04
ORD-003696,C1697,15.99,2024-04-05
ORD-003697,C1698,25,2024-04-06
ORD-003698,C1699,33.5,2024-04-07
ORD-003699,C1700,45.99,2024-04-08
ORD-003700,C1701,59,2024-04-09
ORD-003701,C1702,75.25,2024-04-10
ORD-003702,C1703,99.5,2024-04-11
ORD-003703,C1704,120,2024-04-12
ORD-003704,C1705,150,2024-04-13
ORD-003705,C1706,185,2024-04-14
ORD-003706,C1707,210,2024-04-15
ORD-003707,C1708,275,2024-04-16
ORD-003708,C1709,350,2024-04-17
ORD-003709,C1710,499.99,2024-04-18
ORD-003710,C1711,15.99,2024-04-19
ORD-003711,C1712,25,2024-04-20
ORD-003712,C1713,33.5,2024-04-21
ORD-003713,C1714,45.99,2024-04-22
ORD-003714,C1715,59,2024-04-23
ORD-003715,C1716,75.25,2024-04-24
ORD-003716,C1717,99.5,2024-04-25
ORD-003717,C1718,120,2024-04-26
ORD-003718,C1719,150,2024-04-27
ORD-003719,C1720,185,2024-04-28
ORD-003720,C1721,210,2024-04-29
ORD-003721,C1722,275,2024-04-30
ORD-003722,C1723,350,2024-05-01
ORD-003723,C1724,499.99,2024-05-02
ORD-003724,C1725,15.99,2024-05-03
ORD-003725,C1726,25,2024-05-04
ORD-003726,C1727,33.5,2024-05-05
ORD-003727,C1728,45.99,2024-05-06
ORD-003728,C1729,59,2024-05-07
ORD-003729,C1730,75.25,2024-05-08
ORD-003730,C1731,99.5,2024-05-09
ORD-003731,C1732,120,2024-05-10
